route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Poisar Depot,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,S K Stone,76,380.06,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Swatantraveer Savarkar Chowk Or Golden Nest,18,180,,,,,,,,,,,,,,,,,,,,,,
7071,Ketaki Pada,Transport Corporation,7,35.06,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Bangur Nagar,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Bhagwati Hospital,13,65,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Bhayandar Station East,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Borivali Station West,13,65,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Chincholi Bunder Road,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Choksi Hospital,40,200,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Dahisar Bridge,87,435,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Golden Chemicals,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Goregaon Oshiwara Depot,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Kach Pada,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Kandivali Station Road West,8,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Kashi Mira,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Ketaki Pada,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Malad Depot,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Mary Immaculate School,4,20,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Novelty Silk Mill,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Orlem Church Or Valnai Village,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Poisar Depot,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,S K Stone,8,120,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Shastri Nagar,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Swatantraveer Savarkar Chowk Or Golden Nest,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Kora Kendra,Transport Corporation,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Bangur Nagar,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Bhayandar Station East,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Borivali Station West,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Choksi Hospital,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Dahisar Bridge,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Goregaon Oshiwara Depot,56,280,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Kandivali Station Road West,48,240,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Kashi Mira,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Mary Immaculate School,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Novelty Silk Mill,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Orlem Church Or Valnai Village,18,90,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Poisar Depot,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,S K Stone,4,80,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Shastri Nagar,15,75,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Swatantraveer Savarkar Chowk Or Golden Nest,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Malad Depot,Transport Corporation,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Bhayandar Station East,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Bhayander Phatak Or Police Station,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Borivali Station West Or Jaya Talkies,46,230,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Chincholi Bunder Road,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Choksi Hospital,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Goddev Naka,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Golden Chemicals,44,220,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Kach Pada,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Kandivali Station Road West,56,280,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Kashi Mira,23,230,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Ketaki Pada,21,105,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Kora Kendra,34,170,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Malad Depot,1,10.11,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Novelty Silk Mill,26,130,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Orlem Church Or Valnai Village,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Poisar Depot,18,90,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,S K Stone,28,280,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Swatantraveer Savarkar Chowk Or Golden Nest,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Mary Immaculate School,Transport Corporation,34,170,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Bhagwati Hospital,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Bhayandar Station East,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Bhayander Phatak Or Police Station,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Borivali Station West Or Jaya Talkies,75,375,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Chincholi Bunder Road,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Choksi Hospital,22,220,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Dahisar Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Goddev Naka,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Golden Chemicals,6,30.06,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Kandivali Station Road West,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Kashi Mira,25,125,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Ketaki Pada,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Kora Kendra,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Mary Immaculate School,17,85,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Orlem Church Or Valnai Village,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Poisar Depot,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,S K Stone,59,295,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Swatantraveer Savarkar Chowk Or Golden Nest,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Novelty Silk Mill,Transport Corporation,10,50,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Bangur Nagar,27,135,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Bhagwati Hospital,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Bhayandar Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Borivali Station West,25,250,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Chincholi Bunder Road,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Dahisar Bridge,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Goregaon Oshiwara Depot,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Kach Pada,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Kandivali Station Road West,41,205.06,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Kashi Mira,3,45,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Ketaki Pada,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Kora Kendra,17,85,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Malad Depot,8,40,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Mary Immaculate School,2,20,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Novelty Silk Mill,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Poisar Depot,23,115,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,S K Stone,6,90.16,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Shastri Nagar,66,330,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Swatantraveer Savarkar Chowk Or Golden Nest,5,100,,,,,,,,,,,,,,,,,,,,,,
7071,Orlem Church Or Valnai Village,Transport Corporation,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Bangur Nagar,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Bhagwati Hospital,41,205,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Bhayandar Station East,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Borivali Station West,140,700.06,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Chincholi Bunder Road,17,170,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Choksi Hospital,90,450,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Dahisar Bridge,64,320,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Goddev Naka,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Golden Chemicals,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Goregaon Oshiwara Depot,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Kach Pada,64,320,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Kandivali Station Road West,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Kashi Mira,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Ketaki Pada,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Kora Kendra,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Malad Depot,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Mary Immaculate School,8,40,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Novelty Silk Mill,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Orlem Church Or Valnai Village,26,130,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,S K Stone,6,90.16,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Shastri Nagar,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Swatantraveer Savarkar Chowk Or Golden Nest,4,60,,,,,,,,,,,,,,,,,,,,,,
7071,Poisar Depot,Transport Corporation,8,80,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Bangur Nagar,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Bhagwati Hospital,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Bhayandar Station East,221,1105,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Bhayander Phatak Or Police Station,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Borivali Station West Or Jaya Talkies,23,230,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Chincholi Bunder Road,3,60,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Choksi Hospital,10,150,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Dahisar Bridge,13,130,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Goddev Naka,9,45,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Golden Chemicals,31,155,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Goregaon Oshiwara Depot,7,140,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Kach Pada,4,80,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Kandivali Station Road West,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Kashi Mira,24,120,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Ketaki Pada,71,355.12,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Kora Kendra,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Mary Immaculate School,19,190,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Novelty Silk Mill,59,295,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Orlem Church Or Valnai Village,4,60,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Poisar Depot,12,180,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Swatantraveer Savarkar Chowk Or Golden Nest,7,35,,,,,,,,,,,,,,,,,,,,,,
7071,S K Stone,Transport Corporation,3,15,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Bhagwati Hospital,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Bhayandar Station East,3,60,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Borivali Station West,3,30,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Chincholi Bunder Road,13,65,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Choksi Hospital,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Dahisar Bridge,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Goregaon Oshiwara Depot,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Kach Pada,27,135,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Kandivali Station Road West,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Kashi Mira,7,140,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Kora Kendra,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Malad Depot,12,60,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Mary Immaculate School,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Novelty Silk Mill,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Orlem Church Or Valnai Village,76,380,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Poisar Depot,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,S K Stone,3,60,,,,,,,,,,,,,,,,,,,,,,
7071,Shastri Nagar,Swatantraveer Savarkar Chowk Or Golden Nest,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Bangur Nagar,1,20,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Bhagwati Hospital,11,110,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Bhayandar Station East,172,860,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Bhayander Phatak Or Police Station,1,5,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Borivali Station West Or Jaya Talkies,7,105,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Chincholi Bunder Road,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Choksi Hospital,4,80,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Dahisar Bridge,9,90,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Golden Chemicals,5,50,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Goregaon Oshiwara Depot,7,140,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Kach Pada,6,120,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Kandivali Station Road West,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Kashi Mira,92,460,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Ketaki Pada,23,230,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Kora Kendra,2,30,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Malad Depot,2,40.22,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Mary Immaculate School,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Novelty Silk Mill,15,150,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Orlem Church Or Valnai Village,7,140,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Poisar Depot,4,60,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,S K Stone,2,10,,,,,,,,,,,,,,,,,,,,,,
7071,Swatantraveer Savarkar Chowk Or Golden Nest,Transport Corporation,24,120,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Bangur Nagar,2,40,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Bhagwati Hospital,7,70,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Bhayandar Station East,12,120,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Bhayander Phatak Or Police Station,16,80,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Borivali Station West Or Jaya Talkies,14,140,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Chincholi Bunder Road,1,15,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Choksi Hospital,6,90,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Dahisar Bridge,31,155,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Goddev Naka,1,10,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Goregaon Oshiwara Depot,4,80,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Kach Pada,5,75,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Kandivali Station Road West,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Ketaki Pada,16,80,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Kora Kendra,6,60,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Mary Immaculate School,23,115,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Novelty Silk Mill,6,30,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Poisar Depot,4,40,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,S K Stone,2,10,,,,,,,,,,,,,,,,,,,,,,
7071,Transport Corporation,Swatantraveer Savarkar Chowk Or Golden Nest,22,110,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
date,day,direction,from_00_to_01,from_01_to_02,from_02_to_03,from_03_to_04,from_04_to_05,from_05_to_06,from_06_to_07,from_07_to_08,from_08_to_09,from_09_to_10,from_10_to_11,from_11_to_12,from_12_to_13,from_13_to_14,from_14_to_15,from_15_to_16,from_16_to_17,from_17_to_18,from_18_to_19,from_19_to_20,from_20_to_21,from_21_to_22,from_22_to_23,from_23_to_24
9/18/2023,MONDAY   ,DOWN,53,6,0,0,0,1,308,314,147,422,522,268,153,155,253,130,136,239,417,270,271,54,80,108
9/18/2023,MONDAY   ,UP,0,0,0,0,9,106,210,134,441,409,140,146,146,277,279,334,288,233,206,295,309,323,146,65
