route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Magathane Depot,35,700.22,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Majiwada,33,165,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Manpada,127,635,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Marathon Chowk Teen Hath Naka,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Nency Colony,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Omkareshwar Mandir,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Ovale Village,61,610,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Patli Pada,25,250,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Thane Station East,42,210,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Versova Bridge,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Waghbil,20,200,,,,,,,,,,,,,,,,,,,,,,
7006,Louis Wadi,Western Hotel Or Lakshmi Baug,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Anand Nagar,28,560,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Bhayandar Pada,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Borivali Station East,256,1280,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Cadbury Junction Thane,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Chena Bridge,7,105,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Gaimukh,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Gartan Pada,84,420.06,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Ghodbunder Village Junction,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Golden Chemicals,24,240,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Kajupada,8,120,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Kapur Bawdi,35,700,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Kashi Mira,27,270,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Louis Wadi,13,260,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Majiwada,37,740,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Manpada,45,900,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Marathon Chowk Teen Hath Naka,12,240,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Nency Colony,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Omkareshwar Mandir,31,155,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Ovale Village,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Patli Pada,39,780,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Thane Station East,252,5040.22,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Transport Corporation,16,160,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Versova Bridge,8,120,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Waghbil,22,440,,,,,,,,,,,,,,,,,,,,,,
7006,Magathane Depot,Western Hotel Or Lakshmi Baug,23,230,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Anand Nagar,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Bhayandar Pada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Borivali Station East,32,640,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Cadbury Junction Thane,20,100,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Dnyansadhana College Kopari,21,105,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Gaimukh,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Gartan Pada,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Kajupada,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Kashi Mira,22,440,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Louis Wadi,63,315,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Magathane Depot,24,480,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Manpada,17,85,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Marathon Chowk Teen Hath Naka,94,470,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Ovale Village,20,200,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Patli Pada,21,105,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Thane Station East,94,940,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Transport Corporation,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Versova Bridge,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Majiwada,Waghbil,7,35,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Anand Nagar,28,140,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Bhayandar Pada,15,150,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Borivali Station East,58,1160,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Cadbury Junction Thane,63,315,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Dnyansadhana College Kopari,20,200,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Gaimukh,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Gartan Pada,16,320,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Kajupada,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Kapur Bawdi,17,85,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Kashi Mira,17,340,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Louis Wadi,151,755,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Magathane Depot,19,380,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Majiwada,18,90,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Marathon Chowk Teen Hath Naka,43,430,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Nency Colony,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Omkareshwar Mandir,7,140,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Ovale Village,54,270,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Patli Pada,6,30,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Thane Station East,87,870,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Versova Bridge,8,120,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Waghbil,6,30,,,,,,,,,,,,,,,,,,,,,,
7006,Manpada,Western Hotel Or Lakshmi Baug,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Anand Nagar,26,260,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Bhayandar Pada,10,150,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Borivali Station East,18,360,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Cadbury Junction Thane,43,215,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Chena Bridge,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Gaimukh,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Gartan Pada,12,240,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Golden Chemicals,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Kapur Bawdi,42,210,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Kashi Mira,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Louis Wadi,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Magathane Depot,15,300,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Majiwada,49,245,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Manpada,67,670,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Nency Colony,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Omkareshwar Mandir,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Ovale Village,23,345,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Patli Pada,24,240,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Versova Bridge,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Waghbil,24,240,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Or Teen Hath Naka,Western Hotel Or Lakshmi Baug,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Marathon Chowk Teen Hath Naka,Thane Station East,58,290,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Anand Nagar,7,140,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Bhayandar Pada,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Borivali Station East,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Cadbury Junction Thane,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Gaimukh,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Gartan Pada,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Golden Chemicals,14,70,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Jain Mandir Versova,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Kajupada,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Kapur Bawdi,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Kashi Mira,43,215,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Louis Wadi,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Magathane Depot,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Majiwada,14,280,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Manpada,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Marathon Chowk Teen Hath Naka,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Ovale Village,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Patli Pada,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Thane Station East,17,340,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Transport Corporation,10,50,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Versova Bridge,7,70,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Waghbil,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Nency Colony,Western Hotel Or Lakshmi Baug,22,110,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Anand Nagar,15,300,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Bhayandar Pada,4,60,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Borivali Station East,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Cadbury Junction Thane,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Chena Bridge,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Gartan Pada,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Golden Chemicals,11,55,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Jain Mandir Versova,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Kajupada,7,105,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Kapur Bawdi,9,180,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Kashi Mira,34,170,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Louis Wadi,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Magathane Depot,78,390,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Majiwada,10,200,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Manpada,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Marathon Chowk Teen Hath Naka,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Ovale Village,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Patli Pada,17,340,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Thane Station East,31,620,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Transport Corporation,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Versova Bridge,23,230,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Waghbil,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Omkareshwar Mandir,Western Hotel Or Lakshmi Baug,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Anand Nagar,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Bhayandar Pada,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Borivali Station East,64,1280,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Cadbury Junction Thane,28,280,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Chena Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Dnyansadhana College Kopari,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Gartan Pada,12,180,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Ghodbunder Village Junction,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Golden Chemicals,6,90,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Kajupada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Kapur Bawdi,25,250,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Kashi Mira,30,450,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Louis Wadi,77,770,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Magathane Depot,15,300,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Majiwada,26,260,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Manpada,90,450,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Marathon Chowk Teen Hath Naka,40,600,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Nency Colony,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Omkareshwar Mandir,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Patli Pada,29,145,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Thane Station East,74,1110,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Transport Corporation,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Versova Bridge,12,120,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Waghbil,36,180,,,,,,,,,,,,,,,,,,,,,,
7006,Ovale Village,Western Hotel Or Lakshmi Baug,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Anand Nagar,7,35,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Bhayandar Pada,15,75,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Borivali Station East,47,940,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Cadbury Junction Thane,39,195,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Chena Bridge,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Dnyansadhana College Kopari,9,90,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Gaimukh,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Gartan Pada,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Kajupada,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Kapur Bawdi,22,110,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Kashi Mira,11,165,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Louis Wadi,40,400,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Magathane Depot,14,280,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Majiwada,22,110,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Manpada,8,40,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Marathon Chowk Teen Hath Naka,18,180,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Nency Colony,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Omkareshwar Mandir,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Ovale Village,32,160,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Thane Station East,49,490,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Transport Corporation,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Versova Bridge,7,105,,,,,,,,,,,,,,,,,,,,,,
7006,Patli Pada,Waghbil,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Anand Nagar,28,420,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Bhayandar Pada,53,795,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Borivali Station East,88,1760,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Cadbury Junction Thane,191,955,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Chena Bridge,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Gaimukh,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Gartan Pada,42,840,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Ghodbunder Village Junction,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Golden Chemicals,23,460,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Kajupada,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Kapur Bawdi,21,210,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Kashi Mira,92,1840,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Louis Wadi,22,110,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Magathane Depot,42,840,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Majiwada,77,770,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Manpada,112,1120,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Marathon Chowk Or Teen Hath Naka,24,120,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Nency Colony,9,180,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Omkareshwar Mandir,5,100,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Ovale Village,90,1350,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Patli Pada,103,1030,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Transport Corporation,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Versova Bridge,25,500,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Waghbil,56,560,,,,,,,,,,,,,,,,,,,,,,
7006,Thane Station East,Western Hotel Or Lakshmi Baug,7,140,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Bhayandar Pada,1,15,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Borivali Station East,195,975,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Cadbury Junction Thane,6,120,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Chena Bridge,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Gartan Pada,29,145,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Ghodbunder Village Junction,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Golden Chemicals,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Kashi Mira,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Magathane Depot,18,180,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Majiwada,2,40,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Manpada,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Nency Colony,32,160.06,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Omkareshwar Mandir,16,80,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Thane Station East,8,160,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Versova Bridge,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Waghbil,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Transport Corporation,Western Hotel Or Lakshmi Baug,7,35,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Anand Nagar,11,110,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Bhayandar Pada,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Borivali Station East,59,590,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Cadbury Junction Thane,11,220,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Chena Bridge,3,15,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Gaimukh,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Gartan Pada,12,120,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Golden Chemicals,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Kajupada,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Kapur Bawdi,11,165,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Kashi Mira,26,130,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Louis Wadi,14,280,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Magathane Depot,8,120,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Majiwada,15,300,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Manpada,20,300,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Marathon Chowk Teen Hath Naka,13,260,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Nency Colony,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Omkareshwar Mandir,5,50,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Ovale Village,10,100,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Patli Pada,5,75,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Thane Station East,55,1100,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Transport Corporation,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Versova Bridge,Waghbil,6,90,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Anand Nagar,2,10,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Bhayandar Pada,35,175,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Borivali Station East,78,1560,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Cadbury Junction Thane,12,120,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Chena Bridge,1,10,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Dnyansadhana College Kopari,5,50,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Gaimukh,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Gartan Pada,26,520,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Golden Chemicals,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Kajupada,2,20,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Kapur Bawdi,13,65,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Kashi Mira,19,285,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Louis Wadi,32,320,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Magathane Depot,26,520,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Majiwada,23,115,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Manpada,13,65,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Marathon Chowk Teen Hath Naka,20,200,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Nency Colony,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Omkareshwar Mandir,12,240,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Ovale Village,23,115,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Patli Pada,4,20,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Thane Station East,23,230,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Transport Corporation,4,60.16,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Versova Bridge,4,60,,,,,,,,,,,,,,,,,,,,,,
7006,Waghbil,Western Hotel Or Lakshmi Baug,2,30,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Anand Nagar,5,75,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Bhayandar Pada,3,30,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Borivali Station East,62,620,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Cadbury Junction Thane,1,20,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Chena Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Gartan Pada,63,315.06,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Golden Chemicals,13,65,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Kajupada,4,40,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Kapur Bawdi,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Louis Wadi,1,20,,,,,,,,,,,,,,,,,,,,,,
