route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,M H B Colony,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Malvani Block No 5 Or Police Station,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Malvani Depot Or Gaikwad Nagar,5,100,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Mary Immaculate School,32,160,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Novelty Silk Mill,15,75,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,S K Stone,5,25,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Sahyadri Nagar,3,45,,,,,,,,,,,,,,,,,,,,,,
7201,Kashimira Telephone Exchange,Swatantraveer Savarkar Chowk Or Golden Nest,31,155,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Asmita Jyoti,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Babhai Naka,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Bhagwati Hospital,8,40,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Bhayandar Station East,30,300,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Bhayander Phatak Or Police Station,4,40,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Borivali Bus Station West,29,145,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Goddev Naka,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Golden Chemicals,6,30.06,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Gorai Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Kandivali Industrial Colony Or Ganesh Nagar,4,60,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Kashimira Telephone Exchange,16,80,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Malvani Block No 5 Or Police Station,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Malvani Depot Or Gaikwad Nagar,5,75,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Mary Immaculate School,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,S K Stone,88,440.06,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Sahyadri Nagar,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Ketaki Pada,Swatantraveer Savarkar Chowk Or Golden Nest,22,220,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Asmita Jyoti,13,65,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Bhagwati Hospital,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Bhayandar Station East,1,20,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Borivali Station West,23,115,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Dahisar Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Golden Chemicals,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Gorai Bridge,9,45.12,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,3,15,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Kandivali Industrial Colony Or Ganesh Nagar,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Kashimira Telephone Exchange,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Ketaki Pada,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Malvani Block No 5 Or Police Station,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Malvani Depot Or Gaikwad Nagar,10,100,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Mary Immaculate School,13,65,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Prabodhankar Thakre Nagar Bus Station,5,25,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,S K Stone,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Sahyadri Nagar,10,50,,,,,,,,,,,,,,,,,,,,,,
7201,M H B Colony,Swatantraveer Savarkar Chowk Or Golden Nest,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Asmita Jyoti,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Babhai Naka,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Bhagwati Hospital,4,40,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Bhayandar Station East,8,160,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Bhayander Phatak Or Police Station,5,100,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Borivali Station West,37,370,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Dahisar Bridge,3,45,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Don Bosco School,5,50,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Golden Chemicals,8,120,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Gorai Bridge,5,25,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Gorai Depot,42,210,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,14,70,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Kandivali Industrial Colony Or Ganesh Nagar,6,30,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Kashimira Telephone Exchange,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Ketaki Pada,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Malvani Depot Or Gaikwad Nagar,11,55,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Mary Immaculate School,5,50,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Novelty Silk Mill,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Prabodhankar Thakre Nagar Bus Station,4,20,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Sahyadri Nagar,10,50,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Block No 5 Or Police Station,Swatantraveer Savarkar Chowk Or Golden Nest,5,100,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Asmita Jyoti,16,80,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Bhagwati Hospital,10,150,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Bhayandar Station East,45,900,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Bhayander Phatak Or Police Station,2,40,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Borivali Station West,189,1890,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Dahisar Bridge,5,75,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Don Bosco School,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Goddev Naka,1,20,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Golden Chemicals,2,40,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Gorai Bridge,9,90,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Gorai Depot,10,100,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,96,480,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Kandivali Industrial Colony Or Ganesh Nagar,30,150,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Kashimira Telephone Exchange,5,100,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Ketaki Pada,19,285,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,M H B Colony,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Mary Immaculate School,4,60,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Novelty Silk Mill,3,45,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Prabodhankar Thakre Nagar Bus Station,8,80,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,S K Stone,23,460,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Sahyadri Nagar,158,790,,,,,,,,,,,,,,,,,,,,,,
7201,Malvani Depot Or Gaikwad Nagar,Swatantraveer Savarkar Chowk Or Golden Nest,15,300,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Asmita Jyoti,4,40,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Babhai Naka,6,30,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Bhayander Phatak Or Police Station,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Borivali Bus Station West,40,200,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Dahisar Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Don Bosco School,14,70,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Goddev Naka,9,90,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Golden Chemicals,31,155,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Gorai Bridge,5,50,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Gorai Depot,32,160,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Kandivali Industrial Colony Or Ganesh Nagar,4,40,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Kashimira Telephone Exchange,38,190,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Ketaki Pada,16,80,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,M H B Colony,9,45,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Malvani Block No 5 Or Police Station,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Malvani Depot Or Gaikwad Nagar,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Novelty Silk Mill,8,40,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Prabodhankar Thakre Nagar Bus Station,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,S K Stone,18,180,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Sahyadri Nagar,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Mary Immaculate School,Swatantraveer Savarkar Chowk Or Golden Nest,14,140,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Babhai Naka,9,90,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Bhagwati Hospital,10,50,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Bhayandar Station East,14,140,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Bhayander Phatak Or Police Station,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Borivali Bus Station West,67,335,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Dahisar Bridge,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Don Bosco School,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Goddev Naka,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Golden Chemicals,4,20,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Gorai Bridge,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Kashimira Telephone Exchange,5,25,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,M H B Colony,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Malvani Depot Or Gaikwad Nagar,10,150,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Mary Immaculate School,8,40,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Prabodhankar Thakre Nagar Bus Station,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,S K Stone,74,370.16,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Sahyadri Nagar,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Novelty Silk Mill,Swatantraveer Savarkar Chowk Or Golden Nest,14,140,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Asmita Jyoti,24,120,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Babhai Naka,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Bhagwati Hospital,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Borivali Station West,21,105,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Dahisar Bridge,2,20,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Gorai Depot,6,30,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,4,20,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Kandivali Industrial Colony Or Ganesh Nagar,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Kashimira Telephone Exchange,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,M H B Colony,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Malvani Block No 5 Or Police Station,58,290,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Malvani Depot Or Gaikwad Nagar,45,450.11,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Mary Immaculate School,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Novelty Silk Mill,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,S K Stone,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Prabodhankar Thakre Nagar Bus Station,Sahyadri Nagar,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Asmita Jyoti,4,80,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Babhai Naka,9,90,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Bhagwati Hospital,5,50,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Bhayandar Station East,223,1115,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Bhayander Phatak Or Police Station,11,55,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Borivali Bus Station West,30,300,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Dahisar Bridge,14,140,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Don Bosco School,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Goddev Naka,13,65,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Golden Chemicals,20,100,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Gorai Bridge,3,45,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,4,60,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Kandivali Industrial Colony Or Ganesh Nagar,5,100.22,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Kashimira Telephone Exchange,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Ketaki Pada,41,205,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Malvani Block No 5 Or Police Station,1,20,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Malvani Depot Or Gaikwad Nagar,22,440,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Mary Immaculate School,20,200,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Novelty Silk Mill,47,235.06,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Prabodhankar Thakre Nagar Bus Station,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Sahyadri Nagar,11,165,,,,,,,,,,,,,,,,,,,,,,
7201,S K Stone,Swatantraveer Savarkar Chowk Or Golden Nest,4,20,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Asmita Jyoti,7,35,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Babhai Naka,18,90,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Bhagwati Hospital,4,40,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Bhayandar Station East,6,120,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Borivali Station West,32,320,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Dahisar Bridge,3,30,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Don Bosco School,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Golden Chemicals,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Gorai Bridge,4,20,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Gorai Depot,11,55,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Kandivali Industrial Colony Or Ganesh Nagar,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Kashimira Telephone Exchange,3,45,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Ketaki Pada,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Malvani Block No 5 Or Police Station,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Malvani Depot Or Gaikwad Nagar,74,370,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Mary Immaculate School,1,10,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Novelty Silk Mill,7,70,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Prabodhankar Thakre Nagar Bus Station,2,10,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,S K Stone,14,210,,,,,,,,,,,,,,,,,,,,,,
7201,Sahyadri Nagar,Swatantraveer Savarkar Chowk Or Golden Nest,2,40.22,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Asmita Jyoti,7,140,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Babhai Naka,2,30,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Bhagwati Hospital,5,50,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Bhayandar Station East,76,380,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Bhayander Phatak Or Police Station,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Borivali Bus Station West,6,90,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Dahisar Bridge,16,160,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Don Bosco School,6,90,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Goddev Naka,1,5,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Golden Chemicals,82,410,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Hindustan Steel Company Or Chaudhary Charan Singh Chowk,2,40,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Kandivali Industrial Colony Or Ganesh Nagar,2,40,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Kashimira Telephone Exchange,69,345,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Ketaki Pada,28,280,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Malvani Block No 5 Or Police Station,7,140,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Malvani Depot Or Gaikwad Nagar,15,300,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Mary Immaculate School,6,60,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Novelty Silk Mill,14,140,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Prabodhankar Thakre Nagar Bus Station,1,15,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,S K Stone,11,55,,,,,,,,,,,,,,,,,,,,,,
7201,Swatantraveer Savarkar Chowk Or Golden Nest,Sahyadri Nagar,1,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
date,day,direction,from_00_to_01,from_01_to_02,from_02_to_03,from_03_to_04,from_04_to_05,from_05_to_06,from_06_to_07,from_07_to_08,from_08_to_09,from_09_to_10,from_10_to_11,from_11_to_12,from_12_to_13,from_13_to_14,from_14_to_15,from_15_to_16,from_16_to_17,from_17_to_18,from_18_to_19,from_19_to_20,from_20_to_21,from_21_to_22,from_22_to_23,from_23_to_24
9/18/2023,MONDAY   ,DOWN,8,0,0,0,0,0,0,134,228,361,157,353,291,182,176,71,189,168,229,204,263,262,157,108
9/18/2023,MONDAY   ,UP,0,0,1,0,0,0,137,132,228,331,398,196,268,105,137,164,195,167,239,274,273,118,5,0
