,route_name,from_stop_name,to_stop_name,total_passenger,total_amount,stop-number,from_lat,from_long,to_lat,to_long
278,7061,majas depot,omkareshwar mandir,5,75,33090,19.139099,72.865047,19.139099,72.865047
279,7061,majas depot,s k stone,7,140,33090,19.139099,72.865047,19.139099,72.865047
280,7061,majas depot,seepz bus station,16,80,33090,19.139099,72.865047,19.139099,72.865047
281,7061,majas depot,seepz village,1,5,33090,19.139099,72.865047,19.139099,72.865047
282,7061,majas depot,swatantraveer savarkar chowk or golden nest,5,100,33090,19.139099,72.865047,19.139099,72.865047
283,7061,majas depot,transport corporation,8,120,33090,19.139099,72.865047,19.139099,72.865047
284,7061,majas depot,vanrai or mhada colony,38,190,33090,19.139099,72.865047,19.139099,72.865047
285,7061,marol depot,balasaheb thakre trauma centre or srp camp,108,1080.11,10176,19.117923,72.865183,19.117923,72.865183
286,7061,marol depot,bandongri,49,735,10176,19.117923,72.865183,19.117923,72.865183
287,7061,marol depot,bhayandar station east,17,340,10176,19.117923,72.865183,19.117923,72.865183
288,7061,marol depot,bhayander phatak or police station,1,20,10176,19.117923,72.865183,19.117923,72.865183
289,7061,marol depot,gartan pada,3,60,10176,19.117923,72.865183,19.117923,72.865183
290,7061,marol depot,general arun kumar vaidya marg junction,81,810,10176,19.117923,72.865183,19.117923,72.865183
291,7061,marol depot,goddev naka,1,20,10176,19.117923,72.865183,19.117923,72.865183
292,7061,marol depot,golden chemicals,6,120,10176,19.117923,72.865183,19.117923,72.865183
293,7061,marol depot,goregaon check naka no 1,4,40,10176,19.117923,72.865183,19.117923,72.865183
294,7061,marol depot,kamal amrohi studio,1,5,10176,19.117923,72.865183,19.117923,72.865183
295,7061,marol depot,kashi mira,14,280,10176,19.117923,72.865183,19.117923,72.865183
296,7061,marol depot,kurar village,79,790,10176,19.117923,72.865183,19.117923,72.865183
297,7061,marol depot,magathane depot,34,510,10176,19.117923,72.865183,19.117923,72.865183
298,7061,marol depot,magathane telecom exchange,8,120,10176,19.117923,72.865183,19.117923,72.865183
299,7061,marol depot,mahindra company gate or b h a d colony,34,510,10176,19.117923,72.865183,19.117923,72.865183
300,7061,marol depot,majas depot,245,1225,10176,19.117923,72.865183,19.117923,72.865183
301,7061,marol depot,omkareshwar mandir,11,165,10176,19.117923,72.865183,19.117923,72.865183
302,7061,marol depot,s k stone,8,160,10176,19.117923,72.865183,19.117923,72.865183
303,7061,marol depot,seepz village,32,160,10176,19.117923,72.865183,19.117923,72.865183
304,7061,marol depot,swatantraveer savarkar chowk or golden nest,10,200,10176,19.117923,72.865183,19.117923,72.865183
305,7061,marol depot,transport corporation,3,60,10176,19.117923,72.865183,19.117923,72.865183
306,7061,marol depot,vanrai or mhada colony,40,400,10176,19.117923,72.865183,19.117923,72.865183
307,7061,nency colony,balasaheb thakre trauma centre or srp camp,1,15,29275,19.237912,72.863431,19.237912,72.863431
308,7061,nency colony,bandongri,6,30,29275,19.237912,72.863431,19.237912,72.863431
309,7061,nency colony,bhayandar station east,6,90,29275,19.237912,72.863431,19.237912,72.863431
310,7061,nency colony,bhayander phatak or police station,7,70,29275,19.237912,72.863431,19.237912,72.863431
311,7061,nency colony,gartan pada,1,5,29275,19.237912,72.863431,19.237912,72.863431
312,7061,nency colony,goddev naka,14,140,29275,19.237912,72.863431,19.237912,72.863431
313,7061,nency colony,golden chemicals,5,25,29275,19.237912,72.863431,19.237912,72.863431
314,7061,nency colony,goregaon check naka no 1,3,30,29275,19.237912,72.863431,19.237912,72.863431
315,7061,nency colony,kashi mira,99,495.12,29275,19.237912,72.863431,19.237912,72.863431
316,7061,nency colony,kurar village,2,20,29275,19.237912,72.863431,19.237912,72.863431
317,7061,nency colony,magathane telecom exchange,1,5,29275,19.237912,72.863431,19.237912,72.863431
318,7061,nency colony,mahindra company gate or b h a d colony,1,5,29275,19.237912,72.863431,19.237912,72.863431
319,7061,nency colony,majas depot,1,15,29275,19.237912,72.863431,19.237912,72.863431
320,7061,nency colony,marol depot,1,20,29275,19.237912,72.863431,19.237912,72.863431
321,7061,nency colony,s k stone,16,160,29275,19.237912,72.863431,19.237912,72.863431
322,7061,nency colony,swatantraveer savarkar chowk or golden nest,12,120,29275,19.237912,72.863431,19.237912,72.863431
323,7061,nency colony,transport corporation,13,65,29275,19.237912,72.863431,19.237912,72.863431
324,7061,omkareshwar mandir,balasaheb thakre trauma centre or srp camp,6,60,29298,19.231425,72.862322,19.231425,72.862322
325,7061,omkareshwar mandir,bandongri,35,175,29298,19.231425,72.862322,19.231425,72.862322
326,7061,omkareshwar mandir,bhayandar station east,3,45,29298,19.231425,72.862322,19.231425,72.862322
327,7061,omkareshwar mandir,bhayander phatak or police station,5,50,29298,19.231425,72.862322,19.231425,72.862322
328,7061,omkareshwar mandir,gartan pada,1,5,29298,19.231425,72.862322,19.231425,72.862322
329,7061,omkareshwar mandir,general arun kumar vaidya marg junction,7,70,29298,19.231425,72.862322,19.231425,72.862322
330,7061,omkareshwar mandir,goddev naka,7,70,29298,19.231425,72.862322,19.231425,72.862322
331,7061,omkareshwar mandir,golden chemicals,10,50,29298,19.231425,72.862322,19.231425,72.862322
332,7061,omkareshwar mandir,goregaon check naka no 1,11,110.11,29298,19.231425,72.862322,19.231425,72.862322
333,7061,omkareshwar mandir,kamal amrohi studio,1,15,29298,19.231425,72.862322,19.231425,72.862322
334,7061,omkareshwar mandir,kashi mira,84,420,29298,19.231425,72.862322,19.231425,72.862322
335,7061,omkareshwar mandir,kurar village,82,410,29298,19.231425,72.862322,19.231425,72.862322
336,7061,omkareshwar mandir,magathane depot,1,5,29298,19.231425,72.862322,19.231425,72.862322
337,7061,omkareshwar mandir,magathane telecom exchange,2,10,29298,19.231425,72.862322,19.231425,72.862322
338,7061,omkareshwar mandir,mahindra company gate or b h a d colony,31,155,29298,19.231425,72.862322,19.231425,72.862322
339,7061,omkareshwar mandir,majas depot,6,90,29298,19.231425,72.862322,19.231425,72.862322
340,7061,omkareshwar mandir,marol depot,20,300,29298,19.231425,72.862322,19.231425,72.862322
341,7061,omkareshwar mandir,s k stone,19,190,29298,19.231425,72.862322,19.231425,72.862322
342,7061,omkareshwar mandir,seepz bus station,12,180,29298,19.231425,72.862322,19.231425,72.862322
343,7061,omkareshwar mandir,seepz village,1,15,29298,19.231425,72.862322,19.231425,72.862322
344,7061,omkareshwar mandir,swatantraveer savarkar chowk or golden nest,19,190,29298,19.231425,72.862322,19.231425,72.862322
345,7061,omkareshwar mandir,transport corporation,9,45,29298,19.231425,72.862322,19.231425,72.862322
346,7061,omkareshwar mandir,vanrai or mhada colony,3,30,29298,19.231425,72.862322,19.231425,72.862322
347,7061,s k stone,balasaheb thakre trauma centre or srp camp,8,160,29344,19.285163,72.869654,19.285163,72.869654
348,7061,s k stone,bandongri,11,165,29344,19.285163,72.869654,19.285163,72.869654
349,7061,s k stone,bhayandar station east,319,1595.06,29344,19.285163,72.869654,19.285163,72.869654
350,7061,s k stone,bhayander phatak or police station,7,35,29344,19.285163,72.869654,19.285163,72.869654
351,7061,s k stone,gartan pada,40,400.22,29344,19.285163,72.869654,19.285163,72.869654
352,7061,s k stone,general arun kumar vaidya marg junction,10,150.16,29344,19.285163,72.869654,19.285163,72.869654
353,7061,s k stone,goddev naka,25,125,29344,19.285163,72.869654,19.285163,72.869654
354,7061,s k stone,golden chemicals,51,255,29344,19.285163,72.869654,19.285163,72.869654
355,7061,s k stone,goregaon check naka no 1,20,300.16,29344,19.285163,72.869654,19.285163,72.869654
356,7061,s k stone,kamal amrohi studio,4,80,29344,19.285163,72.869654,19.285163,72.869654
357,7061,s k stone,kashi mira,55,275,29344,19.285163,72.869654,19.285163,72.869654
358,7061,s k stone,kurar village,16,240,29344,19.285163,72.869654,19.285163,72.869654
359,7061,s k stone,magathane depot,18,180,29344,19.285163,72.869654,19.285163,72.869654
360,7061,s k stone,magathane telecom exchange,8,80,29344,19.285163,72.869654,19.285163,72.869654
361,7061,s k stone,mahindra company gate or b h a d colony,81,810,29344,19.285163,72.869654,19.285163,72.869654
362,7061,s k stone,majas depot,6,120,29344,19.285163,72.869654,19.285163,72.869654
363,7061,s k stone,marol depot,52,1040,29344,19.285163,72.869654,19.285163,72.869654
364,7061,s k stone,nency colony,21,210,29344,19.285163,72.869654,19.285163,72.869654
365,7061,s k stone,omkareshwar mandir,25,250,29344,19.285163,72.869654,19.285163,72.869654
366,7061,s k stone,seepz bus station,4,80,29344,19.285163,72.869654,19.285163,72.869654
367,7061,s k stone,swatantraveer savarkar chowk or golden nest,11,55,29344,19.285163,72.869654,19.285163,72.869654
368,7061,s k stone,transport corporation,10,50,29344,19.285163,72.869654,19.285163,72.869654
369,7061,s k stone,vanrai or mhada colony,5,100,29344,19.285163,72.869654,19.285163,72.869654
370,7061,seepz bus station,balasaheb thakre trauma centre or srp camp,64,320,33160,19.127938,72.874901,19.127938,72.874901
371,7061,seepz bus station,bandongri,63,630,33160,19.127938,72.874901,19.127938,72.874901
372,7061,seepz bus station,bhayandar station east,7,140,33160,19.127938,72.874901,19.127938,72.874901
373,7061,seepz bus station,gartan pada,2,30,33160,19.127938,72.874901,19.127938,72.874901
374,7061,seepz bus station,general arun kumar vaidya marg junction,37,370,33160,19.127938,72.874901,19.127938,72.874901
375,7061,seepz bus station,golden chemicals,3,60,33160,19.127938,72.874901,19.127938,72.874901
376,7061,seepz bus station,goregaon check naka no 1,3,30,33160,19.127938,72.874901,19.127938,72.874901
377,7061,seepz bus station,kashi mira,9,180,33160,19.127938,72.874901,19.127938,72.874901
378,7061,seepz bus station,kurar village,16,160,33160,19.127938,72.874901,19.127938,72.874901
379,7061,seepz bus station,magathane depot,8,120,33160,19.127938,72.874901,19.127938,72.874901
380,7061,seepz bus station,magathane telecom exchange,3,45.16,33160,19.127938,72.874901,19.127938,72.874901
381,7061,seepz bus station,mahindra company gate or b h a d colony,2,30,33160,19.127938,72.874901,19.127938,72.874901
382,7061,seepz bus station,majas depot,41,205,33160,19.127938,72.874901,19.127938,72.874901
383,7061,seepz bus station,marol depot,9,45,33160,19.127938,72.874901,19.127938,72.874901
384,7061,seepz bus station,omkareshwar mandir,5,75,33160,19.127938,72.874901,19.127938,72.874901
385,7061,seepz bus station,seepz village,1,5,33160,19.127938,72.874901,19.127938,72.874901
386,7061,seepz bus station,swatantraveer savarkar chowk or golden nest,2,40,33160,19.127938,72.874901,19.127938,72.874901
387,7061,seepz bus station,vanrai or mhada colony,35,175,33160,19.127938,72.874901,19.127938,72.874901
388,7061,seepz village,balasaheb thakre trauma centre or srp camp,47,235,33171,19.129691,72.876211,19.129691,72.876211
389,7061,seepz village,bandongri,30,300,33171,19.129691,72.876211,19.129691,72.876211
390,7061,seepz village,bhayandar station east,9,180,33171,19.129691,72.876211,19.129691,72.876211
391,7061,seepz village,bhayander phatak or police station,1,20,33171,19.129691,72.876211,19.129691,72.876211
392,7061,seepz village,gartan pada,3,45,33171,19.129691,72.876211,19.129691,72.876211
393,7061,seepz village,general arun kumar vaidya marg junction,11,110,33171,19.129691,72.876211,19.129691,72.876211
394,7061,seepz village,golden chemicals,1,20,33171,19.129691,72.876211,19.129691,72.876211
395,7061,seepz village,kashi mira,3,60,33171,19.129691,72.876211,19.129691,72.876211
396,7061,seepz village,kurar village,13,130,33171,19.129691,72.876211,19.129691,72.876211
397,7061,seepz village,magathane depot,6,90,33171,19.129691,72.876211,19.129691,72.876211
398,7061,seepz village,magathane telecom exchange,3,45,33171,19.129691,72.876211,19.129691,72.876211
399,7061,seepz village,mahindra company gate or b h a d colony,10,100,33171,19.129691,72.876211,19.129691,72.876211
400,7061,seepz village,majas depot,19,95,33171,19.129691,72.876211,19.129691,72.876211
401,7061,seepz village,marol depot,51,255,33171,19.129691,72.876211,19.129691,72.876211
402,7061,seepz village,omkareshwar mandir,1,15,33171,19.129691,72.876211,19.129691,72.876211
403,7061,seepz village,swatantraveer savarkar chowk or golden nest,1,20,33171,19.129691,72.876211,19.129691,72.876211
404,7061,seepz village,transport corporation,1,20,33171,19.129691,72.876211,19.129691,72.876211
405,7061,seepz village,vanrai or mhada colony,49,245.16,33171,19.129691,72.876211,19.129691,72.876211
406,7061,transport corporation,balasaheb thakre trauma centre or srp camp,3,45,29441,19.269584,72.878662,19.269584,72.878662
407,7061,transport corporation,bandongri,29,290,29441,19.269584,72.878662,19.269584,72.878662
408,7061,transport corporation,bhayandar station east,29,290,29441,19.269584,72.878662,19.269584,72.878662
409,7061,transport corporation,bhayander phatak or police station,11,55,29441,19.269584,72.878662,19.269584,72.878662
410,7061,transport corporation,gartan pada,19,95,29441,19.269584,72.878662,19.269584,72.878662
411,7061,transport corporation,general arun kumar vaidya marg junction,5,75,29441,19.269584,72.878662,19.269584,72.878662
412,7061,transport corporation,goddev naka,5,50,29441,19.269584,72.878662,19.269584,72.878662
413,7061,transport corporation,golden chemicals,2,10,29441,19.269584,72.878662,19.269584,72.878662
414,7061,transport corporation,goregaon check naka no 1,7,105,29441,19.269584,72.878662,19.269584,72.878662
415,7061,transport corporation,kashi mira,2,10,29441,19.269584,72.878662,19.269584,72.878662
416,7061,transport corporation,kurar village,17,170,29441,19.269584,72.878662,19.269584,72.878662
417,7061,transport corporation,magathane depot,3,30,29441,19.269584,72.878662,19.269584,72.878662
418,7061,transport corporation,magathane telecom exchange,4,40,29441,19.269584,72.878662,19.269584,72.878662
419,7061,transport corporation,mahindra company gate or b h a d colony,28,280,29441,19.269584,72.878662,19.269584,72.878662
420,7061,transport corporation,majas depot,6,90,29441,19.269584,72.878662,19.269584,72.878662
421,7061,transport corporation,marol depot,9,180,29441,19.269584,72.878662,19.269584,72.878662
422,7061,transport corporation,nency colony,4,20,29441,19.269584,72.878662,19.269584,72.878662
423,7061,transport corporation,omkareshwar mandir,40,200,29441,19.269584,72.878662,19.269584,72.878662
424,7061,transport corporation,s k stone,5,25,29441,19.269584,72.878662,19.269584,72.878662
425,7061,transport corporation,seepz bus station,2,40,29441,19.269584,72.878662,19.269584,72.878662
426,7061,transport corporation,seepz village,1,20,29441,19.269584,72.878662,19.269584,72.878662
427,7061,transport corporation,swatantraveer savarkar chowk or golden nest,26,130,29441,19.269584,72.878662,19.269584,72.878662
428,7061,transport corporation,vanrai or mhada colony,5,75,29441,19.269584,72.878662,19.269584,72.878662
